RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30
61045,46,19153,zip,Pennsylvania,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,165154.0,165553.0,165995.0,166423.0,166865.0,167292.0,167734.0,168176.0,168604.0,169046.0,169473.0,169915.0,170357.0,170771.0,171212.0,171640.0,172082.0,172510.0,172952.0,173394.0,173821.0,174263.0,174691.0,175133.0,175575.0,175974.0,176416.0,176843.0,177285.0,177713.0,178155.0,178597.0,179024.0,179466.0,179894.0,180336.0,180778.0,181177.0,181619.0,182047.0,182488.0,182916.0,183358.0,183800.0,184228.0,184669.0,185097.0,185539.0,185981.0,186380.0,186822.0,187250.0,187692.0,188119.0,188561.0,189003.0,189431.0,189873.0,190300.0,190742.0,191184.0,191598.0,192039.0,194206.0,196445.0,198611.0,200850.0,203089.0,205255.0,207494.0,209661.0,211900.0,214138.0,216161.0,218399.0,220566.0,222805.0,224971.0,227210.0,229449.0,231615.0,233854.0,236021.0,238259.0,240498.0,242520.0,244759.0,245264.0,245787.0,246292.0,246814.0,247336.0,247842.0,248364.0,248869.0,249392.0,249914.0,250386.0,250908.0,251413.0,251935.0,252441.0
61046,47,15201,zip,Pennsylvania,PA,Pittsburgh,Pittsburgh Metro,Pittsburgh County,173981.0,174401.0,174867.0,175317.0,175783.0,176233.0,176699.0,177164.0,177615.0,178080.0,178531.0,178996.0,179462.0,179897.0,180363.0,180814.0,181279.0,181730.0,182195.0,182661.0,183111.0,183577.0,184027.0,184493.0,184958.0,185379.0,185844.0,186295.0,186760.0,187211.0,187676.0,188142.0,188592.0,189058.0,189508.0,189974.0,190440.0,190860.0,191326.0,191776.0,192242.0,192692.0,193158.0,193623.0,194074.0,194539.0,194990.0,195455.0,195921.0,196341.0,196807.0,197257.0,197723.0,198173.0,198639.0,199104.0,199555.0,200021.0,200471.0,200937.0,201402.0,201838.0,202303.0,204242.0,206245.0,208184.0,210187.0,212190.0,214129.0,216132.0,218071.0,220074.0,222078.0,223887.0,225890.0,227829.0,229832.0,231771.0,233774.0,235777.0,237716.0,239719.0,241658.0,243661.0,245665.0,247474.0,249477.0,250010.0,250560.0,251092.0,251642.0,252193.0,252725.0,253275.0,253807.0,254358.0,254908.0,255405.0,255955.0,256487.0,257037.0,257570.0
61047,48,15203,zip,Pennsylvania,PA,Pittsburgh,Pittsburgh Metro,Pittsburgh County,178093.0,178524.0,179000.0,179461.0,179938.0,180399.0,180876.0,181352.0,181813.0,182290.0,182751.0,183228.0,183704.0,184150.0,184626.0,185088.0,185564.0,186025.0,186502.0,186978.0,187440.0,187916.0,188377.0,188854.0,189330.0,189761.0,190237.0,190698.0,191175.0,191636.0,192113.0,192589.0,193050.0,193527.0,193988.0,194465.0,194941.0,195372.0,195848.0,196309.0,196786.0,197247.0,197724.0,198200.0,198661.0,199138.0,199599.0,200075.0,200552.0,200982.0,201459.0,201920.0,202397.0,202858.0,203334.0,203811.0,204272.0,204749.0,205210.0,205686.0,206163.0,206609.0,207085.0,209119.0,211221.0,213255.0,215357.0,217459.0,219493.0,221595.0,223629.0,225730.0,227832.0,229731.0,231833.0,233867.0,235968.0,238002.0,240104.0,242206.0,244240.0,246342.0,248376.0,250478.0,252580.0,254478.0,256580.0,257125.0,257688.0,258233.0,258796.0,259359.0,259904.0,260467.0,261012.0,261575.0,262139.0,262647.0,263210.0,263755.0,264318.0,264863.0
61048,49,15206,zip,Pennsylvania,PA,Pittsburgh,Pittsburgh Metro,Pittsburgh County,170609.0,171021.0,171477.0,171919.0,172376.0,172817.0,173274.0,173731.0,174172.0,174629.0,175071.0,175527.0,175984.0,176411.0,176867.0,177309.0,177765.0,178207.0,178664.0,179120.0,179562.0,180019.0,180460.0,180917.0,181373.0,181786.0,182242.0,182684.0,183141.0,183582.0,184039.0,184495.0,184937.0,185394.0,185835.0,186292.0,186748.0,187161.0,187617.0,188059.0,188516.0,188957.0,189414.0,189870.0,190312.0,190769.0,191210.0,191667.0,192123.0,192536.0,192992.0,193434.0,193891.0,194332.0,194789.0,195245.0,195687.0,196144.0,196585.0,197042.0,197498.0,197926.0,198382.0,200358.0,202399.0,204374.0,206416.0,208457.0,210433.0,212474.0,214449.0,216491.0,218532.0,220376.0,222417.0,224393.0,226434.0,228410.0,230451.0,232492.0,234468.0,236509.0,238485.0,240526.0,242567.0,244411.0,246453.0,246975.0,247514.0,248036.0,248576.0,249115.0,249637.0,250177.0,250699.0,251238.0,251778.0,252265.0,252804.0,253326.0,253866.0,254388.0
61049,50,8102,zip,New Jersey,NJ,Camden,Camden Metro,Camden County,183532.0,183975.0,184466.0,184942.0,185433.0,185908.0,186399.0,186890.0,187365.0,187856.0,188332.0,188823.0,189314.0,189773.0,190264.0,190740.0,191231.0,191706.0,192197.0,192688.0,193163.0,193654.0,194130.0,194621.0,195112.0,195555.0,196047.0,196522.0,197013.0,197488.0,197979.0,198470.0,198946.0,199437.0,199912.0,200403.0,200894.0,201338.0,201829.0,202304.0,202795.0,203270.0,203761.0,204252.0,204728.0,205219.0,205694.0,206185.0,206676.0,207120.0,207611.0,208086.0,208577.0,209052.0,209544.0,210035.0,210510.0,211001.0,211476.0,211967.0,212458.0,212918.0,213409.0,215707.0,218082.0,220380.0,222755.0,225130.0,227429.0,229803.0,232102.0,234477.0,236852.0,238997.0,241372.0,243670.0,246045.0,248343.0,250718.0,253093.0,255391.0,257766.0,260065.0,262439.0,264814.0,266959.0,269334.0,269896.0,270476.0,271038.0,271618.0,272199.0,272760.0,273340.0,273902.0,274482.0,275063.0,275587.0,276167.0,276729.0,277309.0,277871.0
61050,51,8103,zip,New Jersey,NJ,Camden,Camden Metro,Camden County,167997.0,168403.0,168853.0,169288.0,169738.0,170173.0,170622.0,171072.0,171507.0,171956.0,172391.0,172841.0,173290.0,173711.0,174160.0,174595.0,175045.0,175480.0,175929.0,176379.0,176814.0,177263.0,177698.0,178148.0,178598.0,179004.0,179453.0,179888.0,180338.0,180773.0,181222.0,181672.0,182107.0,182556.0,182991.0,183441.0,183890.0,184296.0,184746.0,185181.0,185630.0,186065.0,186515.0,186964.0,187399.0,187849.0,188284.0,188734.0,189183.0,189589.0,190039.0,190474.0,190923.0,191358.0,191808.0,192257.0,192692.0,193142.0,193577.0,194026.0,194476.0,194896.0,195346.0,197270.0,199259.0,201183.0,203172.0,205160.0,207085.0,209073.0,210998.0,212986.0,214975.0,216771.0,218759.0,220684.0,222672.0,224597.0,226585.0,228574.0,230498.0,232487.0,234411.0,236400.0,238388.0,240184.0,242173.0,242687.0,243218.0,243732.0,244263.0,244795.0,245309.0,245840.0,246354.0,246885.0,247416.0,247896.0,248427.0,248941.0,249473.0,249987.0
61051,52,19801,zip,Delaware,DE,Wilmington,Wilmington Metro,Wilmington County,143712.0,144060.0,144444.0,144816.0,145201.0,145573.0,145958.0,146342.0,146714.0,147099.0,147471.0,147856.0,148240.0,148600.0,148984.0,149357.0,149741.0,150113.0,150498.0,150882.0,151254.0,151639.0,152011.0,152396.0,152780.0,153128.0,153512.0,153884.0,154269.0,154641.0,155025.0,155410.0,155782.0,156167.0,156539.0,156923.0,157308.0,157655.0,158040.0,158412.0,158796.0,159169.0,159553.0,159938.0,160310.0,160694.0,161067.0,161451.0,161836.0,162183.0,162567.0,162940.0,163324.0,163696.0,164081.0,164465.0,164838.0,165222.0,165594.0,165979.0,166363.0,166723.0,167108.0,169168.0,171296.0,173356.0,175485.0,177613.0,179673.0,181802.0,183862.0,185991.0,188119.0,190042.0,192170.0,194230.0,196359.0,198419.0,200548.0,202676.0,204736.0,206865.0,208925.0,211053.0,213182.0,215105.0,217233.0,217673.0,218128.0,218567.0,219022.0,219476.0,219916.0,220370.0,220810.0,221264.0,221719.0,222129.0,222584.0,223023.0,223478.0,223918.0
61052,53,19802,zip,Delaware,DE,Wilmington,Wilmington Metro,Wilmington County,164350.0,164747.0,165187.0,165613.0,166053.0,166478.0,166918.0,167358.0,167783.0,168223.0,168649.0,169088.0,169528.0,169940.0,170379.0,170805.0,171245.0,171670.0,172110.0,172550.0,172975.0,173415.0,173841.0,174280.0,174720.0,175117.0,175557.0,175983.0,176422.0,176848.0,177288.0,177728.0,178153.0,178593.0,179019.0,179458.0,179898.0,180295.0,180735.0,181161.0,181600.0,182026.0,182466.0,182905.0,183331.0,183771.0,184196.0,184636.0,185076.0,185473.0,185913.0,186338.0,186778.0,187204.0,187644.0,188083.0,188509.0,188949.0,189374.0,189814.0,190254.0,190665.0,191105.0,193151.0,195266.0,197312.0,199427.0,201542.0,203588.0,205703.0,207749.0,209864.0,211979.0,213889.0,216003.0,218050.0,220164.0,222211.0,224325.0,226440.0,228486.0,230601.0,232648.0,234762.0,236877.0,238787.0,240901.0,241404.0,241924.0,242427.0,242947.0,243466.0,243969.0,244489.0,244992.0,245511.0,246031.0,246501.0,247020.0,247523.0,248043.0,248546.0
61053,54,18101,zip,Pennsylvania,PA,Allentown,Allentown Metro,Allentown County,159877.0,160263.0,160691.0,161105.0,161533.0,161947.0,162375.0,162802.0,163216.0,163644.0,164058.0,164486.0,164914.0,165314.0,165742.0,166156.0,166584.0,166998.0,167425.0,167853.0,168267.0,168695.0,169109.0,169537.0,169965.0,170351.0,170779.0,171193.0,171620.0,172034.0,172462.0,172890.0,173304.0,173732.0,174146.0,174574.0,175001.0,175388.0,175816.0,176230.0,176657.0,177071.0,177499.0,177927.0,178341.0,178769.0,179183.0,179611.0,180038.0,180425.0,180853.0,181267.0,181694.0,182108.0,182536.0,182964.0,183378.0,183806.0,184220.0,184648.0,185075.0,185476.0,185903.0,188255.0,190684.0,193036.0,195465.0,197895.0,200247.0,202676.0,205028.0,207457.0,209887.0,212082.0,214511.0,216863.0,219292.0,221644.0,224074.0,226503.0,228855.0,231284.0,233636.0,236065.0,238495.0,240690.0,243119.0,243609.0,244114.0,244603.0,245109.0,245615.0,246104.0,246609.0,247098.0,247604.0,248110.0,248566.0,249072.0,249561.0,250066.0,250556.0
61054,55,18102,zip,Pennsylvania,PA,Allentown,Allentown Metro,Allentown County,158379.0,158762.0,159186.0,159596.0,160020.0,160430.0,160854.0,161278.0,161688.0,162112.0,162522.0,162945.0,163369.0,163766.0,164189.0,164600.0,165023.0,165433.0,165857.0,166281.0,166691.0,167115.0,167525.0,167949.0,168373.0,168755.0,169179.0,169589.0,170013.0,170423.0,170847.0,171271.0,171681.0,172105.0,172515.0,172939.0,173362.0,173745.0,174169.0,174579.0,175003.0,175413.0,175837.0,176261.0,176671.0,177094.0,177505.0,177928.0,178352.0,178735.0,179159.0,179569.0,179993.0,180403.0,180827.0,181250.0,181660.0,182084.0,182494.0,182918.0,183342.0,183738.0,184162.0,186079.0,188059.0,189975.0,191955.0,193936.0,195852.0,197832.0,199749.0,201729.0,203709.0,205498.0,207478.0,209394.0,211374.0,213291.0,215271.0,217251.0,219168.0,221148.0,223064.0,225044.0,227025.0,228813.0,230793.0,231278.0,231779.0,232264.0,232764.0,233265.0,233750.0,234251.0,234735.0,235236.0,235737.0,236189.0,236690.0,237175.0,237675.0,238160.0
61055,56,17101,zip,Pennsylvania,PA,Harrisburg,Harrisburg Metro,Harrisburg County,165295.0,165694.0,166137.0,166565.0,167007.0,167435.0,167877.0,168320.0,168748.0,169190.0,169618.0,170060.0,170502.0,170916.0,171359.0,171787.0,172229.0,172657.0,173099.0,173541.0,173969.0,174412.0,174840.0,175282.0,175724.0,176124.0,176566.0,176994.0,177436.0,177864.0,178307.0,178749.0,179177.0,179619.0,180047.0,180490.0,180932.0,181331.0,181774.0,182202.0,182644.0,183072.0,183514.0,183957.0,184385.0,184827.0,185255.0,185697.0,186140.0,186539.0,186981.0,187409.0,187852.0,188280.0,188722.0,189164.0,189592.0,190035.0,190463.0,190905.0,191347.0,191761.0,192203.0,194456.0,196783.0,199036.0,201364.0,203691.0,205944.0,208272.0,210524.0,212852.0,215179.0,217282.0,219609.0,221862.0,224190.0,226442.0,228770.0,231097.0,233350.0,235678.0,237930.0,240258.0,242585.0,244688.0,247015.0,247521.0,248044.0,248550.0,249072.0,249595.0,250101.0,250623.0,251129.0,251652.0,252175.0,252647.0,253169.0,253675.0,254198.0,254704.0
61056,57,17102,zip,Pennsylvania,PA,Harrisburg,Harrisburg Metro,Harrisburg County,183952.0,184397.0,184889.0,185365.0,185858.0,186334.0,186826.0,187318.0,187795.0,188287.0,188763.0,189255.0,189748.0,190208.0,190700.0,191177.0,191669.0,192145.0,192637.0,193130.0,193606.0,194098.0,194575.0,195067.0,195559.0,196004.0,196496.0,196972.0,197464.0,197941.0,198433.0,198925.0,199401.0,199894.0,200370.0,200862.0,201354.0,201799.0,202291.0,202768.0,203260.0,203736.0,204228.0,204720.0,205197.0,205689.0,206165.0,206658.0,207150.0,207594.0,208087.0,208563.0,209055.0,209531.0,210024.0,210516.0,210992.0,211484.0,211961.0,212453.0,212945.0,213406.0,213898.0,216442.0,219072.0,221616.0,224245.0,226875.0,229419.0,232048.0,234593.0,237222.0,239851.0,242226.0,244855.0,247400.0,250029.0,252573.0,255203.0,257832.0,260376.0,263006.0,265550.0,268179.0,270809.0,273183.0,275813.0,276376.0,276957.0,277520.0,278102.0,278683.0,279246.0,279828.0,280391.0,280973.0,281554.0,282080.0,282661.0,283224.0,283806.0,284369.0
61057,58,8608,zip,New Jersey,NJ,Trenton,Trenton Metro,Trenton County,184918.0,185365.0,185860.0,186339.0,186833.0,187312.0,187807.0,188302.0,188781.0,189276.0,189754.0,190249.0,190744.0,191207.0,191702.0,192181.0,192675.0,193154.0,193649.0,194144.0,194623.0,195117.0,195596.0,196091.0,196586.0,197033.0,197528.0,198006.0,198501.0,198980.0,199475.0,199970.0,200448.0,200943.0,201422.0,201917.0,202412.0,202859.0,203353.0,203832.0,204327.0,204806.0,205301.0,205795.0,206274.0,206769.0,207248.0,207743.0,208238.0,208684.0,209179.0,209658.0,210153.0,210632.0,211127.0,211621.0,212100.0,212595.0,213074.0,213569.0,214063.0,214526.0,215021.0,217643.0,220352.0,222973.0,225682.0,228391.0,231012.0,233721.0,236343.0,239052.0,241761.0,244207.0,246916.0,249538.0,252247.0,254868.0,257577.0,260286.0,262908.0,265616.0,268238.0,270947.0,273656.0,276103.0,278811.0,279377.0,279962.0,280528.0,281113.0,281697.0,282263.0,282848.0,283414.0,283998.0,284583.0,285111.0,285696.0,286262.0,286846.0,287412.0
